"transaction_id","procedure_id","trans_group_id","trans_group_ar","trans_group_en","procedure_name_ar","procedure_name_en","instance_date","property_type_id","property_type_ar","property_type_en","property_sub_type_id","property_sub_type_ar","property_sub_type_en","property_usage_ar","property_usage_en","reg_type_id","reg_type_ar","reg_type_en","area_id","area_name_ar","area_name_en","building_name_ar","building_name_en","project_number","project_name_ar","project_name_en","master_project_en","master_project_ar","nearest_landmark_ar","nearest_landmark_en","nearest_metro_ar","nearest_metro_en","nearest_mall_ar","nearest_mall_en","rooms_ar","rooms_en","has_parking","procedure_area","actual_worth","meter_sale_price","rent_value","meter_rent_price","no_of_parties_role_1","no_of_parties_role_2","no_of_parties_role_3"
"1-11-2012-17798","11","1","مبايعات","Sales","بيع","Sell","27-09-2012","4","فيلا","Villa","4","فيلا","Villa","سكني","Residential","1","العقارات القائمة","Existing Properties","352","الثنيه الرابعة","Al Thanayah Fourth","","","1050","روعة الإمارات ? الينابيع 11","Emirates Living - Springs 11","Springs - 1","الينابيع - 1","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","عقارات داماك","Damac Properties","مارينا مول","Marina Mall","ثلاث غرف","3 B/R","0","336.93","2730000.00","8102.57",null,null,"2","1","0"
"1-41-2010-6483","41","1","مبايعات","Sales","بيع مبدئى","Delayed Sell","13-01-2014","4","فيلا","Villa","4","فيلا","Villa","سكني","Residential","1","العقارات القائمة","Existing Properties","352","الثنيه الرابعة","Al Thanayah Fourth","","","1050","روعة الإمارات ? الينابيع 11","Emirates Living - Springs 11","Springs - 1","الينابيع - 1","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","عقارات داماك","Damac Properties","مارينا مول","Marina Mall","ثلاث غرف","3 B/R","0","261.85","2300000.00","8783.65",null,null,"1","1","0"
"1-110-2007-100007","110","1","مبايعات","Sales","تسجيل إيجارة تنتهى بالتملك","Lease to Own Registration","30-05-2007","4","فيلا","Villa","4","فيلا","Villa","سكني","Residential","1","العقارات القائمة","Existing Properties","352","الثنيه الرابعة","Al Thanayah Fourth","","","1050","روعة الإمارات ? الينابيع 11","Emirates Living - Springs 11","Springs - 1","الينابيع - 1","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","عقارات داماك","Damac Properties","مارينا مول","Marina Mall","غرفتين","2 B/R","0","288.98","469888.00","1626.02",null,null,"2","2","2"
"1-11-2016-14962","11","1","مبايعات","Sales","بيع","Sell","15-12-2016","4","فيلا","Villa","4","فيلا","Villa","سكني","Residential","1","العقارات القائمة","Existing Properties","352","الثنيه الرابعة","Al Thanayah Fourth","","","1050","روعة الإمارات ? الينابيع 11","Emirates Living - Springs 11","Springs - 1","الينابيع - 1","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","عقارات داماك","Damac Properties","مارينا مول","Marina Mall","غرفتين","2 B/R","0","281.59","1950000.00","6924.96",null,null,"2","2","0"
"1-102-2007-19645","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","03-03-2010","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","390","برج خليفة","Burj Khalifa","برج كلارين 1","CLAREN TOWER 1","1275","كلارين 1","CLAREN 1","DownTown Dubai","داون تاون دبي","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","غرفة","1 B/R","1","84.82","1892888.00","22316.53",null,null,"1","1","0"
"2-13-2015-5044","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","13-07-2015","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","390","برج خليفة","Burj Khalifa","برج كلارين 1","CLAREN TOWER 1","1275","كلارين 1","CLAREN 1","DownTown Dubai","داون تاون دبي","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","غرفتين","2 B/R","1","116.78","1800000.00","15413.60",null,null,"1","1","0"
"1-11-2023-12220","11","1","مبايعات","Sales","بيع","Sell","27-04-2023","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","390","برج خليفة","Burj Khalifa","برج كلارين 1","CLAREN TOWER 1","1275","كلارين 1","CLAREN 1","DownTown Dubai","داون تاون دبي","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","غرفتين","2 B/R","1","116.78","2150000.00","18410.69",null,null,"1","1","0"
"1-102-2007-20496","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","03-03-2010","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","390","برج خليفة","Burj Khalifa","برج كلارين 1","CLAREN TOWER 1","1275","كلارين 1","CLAREN 1","DownTown Dubai","داون تاون دبي","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","غرفتين","2 B/R","1","120.03","3076888.00","25634.32",null,null,"1","1","0"
"2-110-2025-670","110","2","رهون","Mortgages","تسجيل إيجارة تنتهى بالتملك","Lease to Own Registration","23-09-2025","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","390","برج خليفة","Burj Khalifa","برج كلارين 1","CLAREN TOWER 1","1275","كلارين 1","CLAREN 1","DownTown Dubai","داون تاون دبي","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","غرفة","1 B/R","1","80.02","1480000.00","18495.38","1480000.00","18495.38","2","2","2"
"1-102-2013-1060","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","14-02-2013","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","390","برج خليفة","Burj Khalifa","برج كلارين 1","CLAREN TOWER 1","1275","كلارين 1","CLAREN 1","DownTown Dubai","داون تاون دبي","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","استوديو","Studio","1","48.40","750000.00","15495.87",null,null,"1","1","0"
"2-105-2008-1317","105","2","رهون","Mortgages","تسجيل رهن - تسجيل مبدئى","Mortgage Pre-Registration","10-03-2010","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","390","برج خليفة","Burj Khalifa","برج كلارين 1","CLAREN TOWER 1","1275","كلارين 1","CLAREN 1","DownTown Dubai","داون تاون دبي","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","غرفة","1 B/R","1","91.79","2157888.00","23508.97",null,null,"1","1","0"
"1-110-2013-1674","110","1","مبايعات","Sales","تسجيل إيجارة تنتهى بالتملك","Lease to Own Registration","13-08-2013","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","390","برج خليفة","Burj Khalifa","برج كلارين 2","CLAREN TOWER 2","1275","كلارين 1","CLAREN 1","DownTown Dubai","داون تاون دبي","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","غرفة","1 B/R","1","75.94","2168888.00","28560.55",null,null,"2","2","2"
"1-11-2025-632","11","1","مبايعات","Sales","بيع","Sell","07-01-2025","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","390","برج خليفة","Burj Khalifa","برج كلارين 2","CLAREN TOWER 2","1275","كلارين 1","CLAREN 1","DownTown Dubai","داون تاون دبي","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","غرفة","1 B/R","1","77.72","1610000.00","20715.39",null,null,"1","1","0"
"1-11-2025-26303","11","1","مبايعات","Sales","بيع","Sell","24-06-2025","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","390","برج خليفة","Burj Khalifa","برج كلارين 2","CLAREN TOWER 2","1275","كلارين 1","CLAREN 1","DownTown Dubai","داون تاون دبي","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","غرفتين","2 B/R","1","142.39","2750000.00","19313.15",null,null,"1","1","0"
"1-11-2014-3481","11","1","مبايعات","Sales","بيع","Sell","06-02-2014","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","390","برج خليفة","Burj Khalifa","برج كلارين 2","CLAREN TOWER 2","1275","كلارين 1","CLAREN 1","DownTown Dubai","داون تاون دبي","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","غرفتين","2 B/R","1","114.26","1302000.00","11395.06",null,null,"1","1","0"
"1-11-2014-3324","11","1","مبايعات","Sales","بيع","Sell","10-02-2014","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","390","برج خليفة","Burj Khalifa","برج كلارين 2","CLAREN TOWER 2","1275","كلارين 1","CLAREN 1","DownTown Dubai","داون تاون دبي","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","غرفتين","2 B/R","1","114.48","3020888.00","26387.91",null,null,"1","2","0"
"2-110-2013-2375","110","2","رهون","Mortgages","تسجيل إيجارة تنتهى بالتملك","Lease to Own Registration","25-12-2013","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","390","برج خليفة","Burj Khalifa","برج كلارين 2","CLAREN TOWER 2","1275","كلارين 1","CLAREN 1","DownTown Dubai","داون تاون دبي","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","غرفتين","2 B/R","1","154.20","2000000.00","12970.17","2000000.00","12970.17","2","2","2"
"1-11-2023-42413","11","1","مبايعات","Sales","بيع","Sell","20-12-2023","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","390","برج خليفة","Burj Khalifa","برج كلارين 2","CLAREN TOWER 2","1275","كلارين 1","CLAREN 1","DownTown Dubai","داون تاون دبي","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","غرفة","1 B/R","1","77.89","1610000.00","20670.18",null,null,"2","1","0"
"2-110-2023-391","110","2","رهون","Mortgages","تسجيل إيجارة تنتهى بالتملك","Lease to Own Registration","06-09-2023","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","390","برج خليفة","Burj Khalifa","برج كلارين 2","CLAREN TOWER 2","1275","كلارين 1","CLAREN 1","DownTown Dubai","داون تاون دبي","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","غرفة","1 B/R","1","69.12","1220000.00","17650.46","1220000.00","17650.46","2","2","2"
